Player,Season,Pos,Age,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,WS,WS/48
Andrew Goudelock,2012-13,SG,24,1,0,6,0,2,0,0,0,,0,2,0,0,0,0,,1,0,1,0,0,0,0,0,0,-6.4,0,0,0,18.9,0,9.2,0,0,0,0,14.8,0,-0.264
Danny Granger,2012-13,SF,29,5,0,14.8,2,7,0.286,0.4,2,0.2,1.6,5,0.32,0.314,1,1.6,0.625,0.6,1.2,1.8,0.6,0.4,0.2,0.8,1.2,5.4,4,0.35,0.286,0.229,4.6,8.9,6.8,6.9,1.4,1,9.4,26.2,-0.1,-0.075
Aaron Gray,2012-13,C,28,42,16,12.2,1.1,2.1,0.533,0,0,,1.1,2.1,0.533,0.533,0.5,1,0.523,1.1,2,3.2,0.8,0.2,0.1,0.9,2,2.8,9,0.544,0,0.489,10.9,20,15.4,9.9,0.7,0.8,24.8,13.1,0.5,0.05
Danny Green,2012-13,SG,25,80,80,27.5,3.7,8.3,0.448,2.2,5.2,0.429,1.5,3.1,0.48,0.581,0.8,1,0.848,0.5,2.6,3.1,1.8,1.2,0.7,1.2,1.6,10.5,14.1,0.6,0.623,0.119,2,10.3,6.4,9.5,2.1,1.8,11.9,16.6,5.9,0.128
Draymond Green,2012-13,SF,22,79,1,13.4,1.1,3.3,0.327,0.2,0.8,0.209,0.9,2.4,0.368,0.354,0.6,0.7,0.818,0.7,2.6,3.3,0.7,0.5,0.3,0.6,2,2.9,7.1,0.404,0.261,0.214,6.2,20.3,13.5,7,2,1.8,15.4,14,0.6,0.028
Gerald Green,2012-13,SF,27,60,7,18,2.6,7.1,0.366,1,3.1,0.314,1.6,3.9,0.407,0.435,0.9,1.1,0.8,0.5,1.8,2.4,0.8,0.3,0.4,0.9,1.1,7,9.9,0.465,0.443,0.153,3.3,11.1,7.3,7.9,0.9,1.6,10.5,21.3,1.3,0.056
Jeff Green,2012-13,PF,26,81,17,27.8,4.6,10,0.467,0.9,2.2,0.385,3.8,7.7,0.49,0.51,2.6,3.3,0.808,0.7,3.2,3.9,1.6,0.7,0.8,1.6,2.2,12.8,15,0.561,0.226,0.329,3,13.4,8.3,9.6,1.3,2.4,12.5,22.2,4.7,0.099
Willie Green,2012-13,SG,31,72,60,16.5,2.5,5.4,0.461,1,2.3,0.428,1.5,3.1,0.486,0.553,0.3,0.4,0.719,0.2,1.1,1.3,0.8,0.4,0.2,0.4,1.3,6.3,11.8,0.562,0.43,0.083,1.7,7.9,4.9,7.1,1.3,0.8,7.2,16.6,2.5,0.103
Blake Griffin,2012-13,PF,23,80,80,32.5,7.2,13.4,0.538,0.1,0.4,0.179,7.2,13.1,0.548,0.541,3.5,5.3,0.66,2.3,6,8.3,3.7,1.2,0.6,2.3,2.9,18,22.4,0.572,0.026,0.397,8.7,21.5,15.2,19.9,2,1.6,12.8,25.4,10.6,0.196
Hamed Haddadi,2012-13,C,27,30,0,10.7,1.2,2.7,0.427,0,0,,1.2,2.7,0.427,0.427,0.5,0.9,0.519,1.4,2.3,3.7,0.4,0.2,0.9,1,2,2.8,10.2,0.447,0,0.329,15,24.7,19.8,5.7,1,6.4,24.8,17.4,0.1,0.01
Jordan Hamilton,2012-13,SF,22,40,1,9.9,2.1,5,0.418,0.7,1.8,0.37,1.4,3.2,0.445,0.485,0.3,0.7,0.5,0.8,1.6,2.4,0.6,0.4,0.2,0.5,0.6,5.2,16.9,0.49,0.363,0.129,9.2,17.4,13.4,9.2,1.9,1.6,8.2,25.3,0.8,0.1
Richard Hamilton,2012-13,SG,34,50,45,21.8,4.1,9.5,0.429,0.3,1,0.308,3.8,8.5,0.444,0.446,1.3,1.5,0.857,0.3,1.3,1.7,2.4,0.5,0.1,1.7,1.9,9.8,10.6,0.481,0.109,0.162,1.7,7.2,4.4,19.9,1.2,0.3,14.2,25,0.4,0.016
Ben Hansbrough,2012-13,PG,25,28,0,7.1,0.5,1.6,0.333,0.2,0.8,0.261,0.3,0.8,0.409,0.4,0.8,1,0.778,0.1,0.6,0.6,0.8,0.3,0.1,0.6,0.8,2,7.2,0.501,0.511,0.6,1.1,8.8,5,16.1,1.9,0.7,24,17.1,0.2,0.044
Tyler Hansbrough,2012-13,PF,27,81,8,16.9,2.2,5,0.432,0,0,0,2.2,5,0.436,0.432,2.7,3.7,0.72,2,2.6,4.6,0.4,0.4,0.2,1,1.9,7,15.3,0.527,0.007,0.737,13.4,17,15.2,4.4,1.1,1,12.6,20.6,4.4,0.154
James Harden,2012-13,SG,23,78,78,38.3,7.5,17.1,0.438,2.3,6.2,0.368,5.2,10.9,0.477,0.504,8.6,10.2,0.851,0.8,4.1,4.9,5.8,1.8,0.5,3.8,2.3,25.9,22.9,0.6,0.364,0.592,2.4,11.9,7.2,25.7,2.4,1,14.9,29,12.8,0.206
Maurice Harkless,2012-13,SF,19,76,59,26,3.4,7.4,0.461,0.4,1.5,0.274,3,5.9,0.51,0.489,1,1.7,0.57,1.6,2.8,4.4,0.7,1.2,0.8,0.9,1.9,8.2,12.5,0.504,0.207,0.227,7,12.2,9.6,3.9,2.3,2.4,10,15.9,2.4,0.059
Josh Harrellson,2012-13,C,23,6,0,5.2,0.7,1.5,0.444,0.2,0.8,0.2,0.5,0.7,0.75,0.5,0.2,0.3,0.5,0.5,0.7,1.2,0,0.2,0.2,0.5,0.7,1.7,8.5,0.506,0.556,0.222,12.6,15,13.9,0,1.7,2.6,23.3,19.9,0,0.002
Al Harrington,2012-13,C,32,10,0,11.9,2,5.7,0.351,0.8,3,0.267,1.2,2.7,0.444,0.421,0.3,0.4,0.75,0.6,2.1,2.7,1,0.4,0.1,0.7,1.8,5.1,10.3,0.434,0.526,0.07,5.7,19.9,12.8,13.7,1.8,0.6,10.6,25.1,0,-0.012
Devin Harris,2012-13,SG,29,58,34,24.5,3.3,7.6,0.438,1.3,4,0.335,2,3.7,0.549,0.525,1.9,2.7,0.727,0.1,1.9,2,3.4,1.1,0.2,1.5,1.8,9.9,14.6,0.565,0.519,0.348,0.5,8.7,4.7,21.7,2.3,0.7,14.7,19.5,3.3,0.111
Terrel Harris,2012-13,SG,25,20,0,6.9,0.2,1.4,0.148,0,0.4,0,0.2,1,0.211,0.148,0.4,0.5,0.7,0.2,1.1,1.3,0.5,0.1,0.2,0.9,0.9,0.8,-3.8,0.239,0.296,0.37,3.8,19.3,11.4,9,0.8,1.8,35.1,16.6,-0.6,-0.219
Tobias Harris,2012-13,SF-PF,20,55,34,23.6,4.2,9.3,0.455,0.6,2,0.315,3.6,7.3,0.493,0.488,1.9,2.5,0.752,1.3,3.9,5.2,1.3,0.6,0.8,1.2,2.2,11,16,0.527,0.211,0.268,6.2,18.6,12.4,8.8,1.3,2.6,10.3,22.1,2.4,0.089
Udonis Haslem,2012-13,PF,32,75,59,18.9,1.7,3.3,0.514,0,0,,1.7,3.3,0.514,0.514,0.4,0.6,0.711,1.3,4.1,5.4,0.5,0.4,0.2,0.6,2.3,3.9,9.9,0.535,0,0.179,9,25.3,17.6,3.8,1.1,0.9,14.2,10.7,3.2,0.108
Spencer Hawes,2012-13,C,24,82,40,27.2,4.6,9.9,0.464,0.4,1.1,0.356,4.2,8.8,0.477,0.483,1.5,1.9,0.777,2.1,5.1,7.2,2.2,0.3,1.4,1.6,2.8,11,16,0.514,0.107,0.194,8.5,21.7,14.9,13.5,0.6,3.9,13,20.9,4.5,0.096
Chuck Hayes,2012-13,C,29,74,1,16.3,1.1,2.6,0.442,0,0,0,1.1,2.6,0.444,0.442,0.4,0.6,0.625,1.5,2.5,4,1.5,0.4,0.2,0.6,1.5,2.7,10.7,0.469,0.005,0.253,10.5,18.2,14.2,13.1,1.3,1.2,17.2,9.4,1.5,0.06
Gordon Hayward,2012-13,SF,22,72,27,29.2,4.7,10.7,0.435,1.4,3.4,0.415,3.3,7.3,0.444,0.501,3.4,4.1,0.827,0.7,2.4,3.1,3,0.8,0.5,1.7,1.7,14.1,16.8,0.564,0.318,0.38,2.8,9.8,6.3,16.7,1.5,1.4,11.7,22.1,5.4,0.123
Lazar Hayward,2012-13,SF,26,4,0,7.8,0.5,2.5,0.2,0,1,0,0.5,1.5,0.333,0.2,1.5,1.5,1,0,1,1,0.8,0.5,0,0,0.8,2.5,11.2,0.396,0.4,0.6,0,15.2,7.4,14.2,3.3,0,0,18.3,0.1,0.087
Brendan Haywood,2012-13,C,33,61,17,19,1.5,3.5,0.431,0,0,0,1.5,3.5,0.433,0.431,0.5,1.1,0.455,2,2.7,4.8,0.5,0.3,0.8,0.8,2,3.5,8.7,0.441,0.005,0.306,12,16.7,14.3,3.9,0.7,3.4,16.9,11.5,0.1,0.006
Gerald Henderson,2012-13,SG,25,68,58,31.4,5.6,12.6,0.447,0.5,1.5,0.33,5.1,11.1,0.462,0.466,3.8,4.6,0.824,0.8,2.9,3.7,2.6,1,0.5,1.6,2.2,15.5,16.4,0.531,0.117,0.366,2.9,10.8,6.7,15.6,1.7,1.3,9.8,23.5,3.3,0.073
Xavier Henry,2012-13,SF,21,50,2,12.5,1.3,3.2,0.41,0.1,0.2,0.364,1.2,3,0.413,0.422,1.2,1.8,0.63,0.4,1.4,1.8,0.3,0.3,0.1,0.6,1.4,3.9,7.6,0.481,0.068,0.571,3.9,13.4,8.6,3.2,1.4,0.7,13.3,17.3,0,0.002
John Henson,2012-13,PF,22,63,9,13.1,2.6,5.3,0.482,0,0,0,2.6,5.3,0.486,0.482,0.9,1.7,0.533,1.8,2.9,4.7,0.5,0.3,0.7,0.7,1.3,6,18.2,0.497,0.009,0.313,14.5,24.4,19.3,6.3,1.2,3.7,11,22.6,1.9,0.109
Roy Hibbert,2012-13,C,26,79,79,28.7,4.9,10.9,0.448,0,0.1,0.25,4.9,10.8,0.449,0.449,2.1,2.8,0.741,3.7,4.6,8.3,1.4,0.5,2.6,2.1,3.5,11.9,17.3,0.489,0.005,0.261,14.8,17.4,16.1,8.9,0.9,6.7,14.5,22.5,6.1,0.129
J.J. Hickson,2012-13,C,24,80,80,29,5.2,9.3,0.562,0,0,0,5.2,9.3,0.563,0.562,2.3,3.4,0.679,3.3,7,10.4,1.1,0.6,0.6,1.8,2,12.7,19.7,0.591,0.003,0.36,13.2,28.5,20.7,6.6,1.1,1.7,14.4,19.9,6.9,0.142
Cory Higgins,2012-13,SG,23,6,0,5.3,1,3.2,0.316,0.2,0.8,0.2,0.8,2.3,0.357,0.342,0.2,0.3,0.5,0.2,0.3,0.5,0.8,0.5,0,0,0.8,2.3,12.6,0.352,0.263,0.105,3.5,7.4,5.4,29.8,4.9,0,0,28.3,0,-0.022
Nenê,2012-13,PF,30,61,49,27.2,4.7,9.7,0.48,0,0,0,4.7,9.7,0.481,0.48,3.2,4.4,0.729,1.7,5,6.7,2.9,0.9,0.6,2.3,2.8,12.6,17,0.538,0.002,0.453,6.7,20.6,13.6,19,1.7,1.8,16.3,23.4,4,0.116
George Hill,2012-13,PG,26,76,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,3.4,6.8,0.494,0.518,2.3,2.8,0.817,0.6,3.1,3.7,4.7,1.1,0.3,1.5,1.8,14.2,16.6,0.558,0.405,0.245,2,9.9,6,23.4,1.6,0.7,10.7,18.8,9.7,0.177
Grant Hill,2012-13,SF,40,29,0,15.1,1.3,3.4,0.388,0.1,0.4,0.273,1.2,3,0.402,0.403,0.5,0.8,0.583,0.2,1.5,1.7,0.9,0.4,0.2,0.9,1.3,3.2,4.8,0.428,0.112,0.245,1.7,11.5,6.7,8.3,1.3,1.3,18.7,14,-0.1,-0.014
Jordan Hill,2012-13,PF,25,29,1,15.8,2.7,5.3,0.497,0,0.1,0,2.7,5.3,0.503,0.497,1.4,2.1,0.656,2.8,2.9,5.7,0.4,0.3,0.7,0.9,1.9,6.7,18.5,0.533,0.013,0.394,20.3,19.7,20,4.7,0.9,3,12.5,20.2,1.4,0.147
Kirk Hinrich,2012-13,PG,32,60,60,29.4,2.7,7,0.377,1.2,3,0.39,1.5,4,0.367,0.461,1.2,1.6,0.714,0.3,2.4,2.6,5.2,1.1,0.4,1.7,3.2,7.7,10.8,0.493,0.431,0.232,1,9.3,5.1,27.5,1.9,1.1,17.5,14.7,3.1,0.085
Jrue Holiday,2012-13,PG,22,78,78,37.5,7.1,16.5,0.431,1.2,3.2,0.368,5.9,13.3,0.446,0.466,2.3,3.1,0.752,1.1,3.1,4.2,8,1.6,0.4,3.7,2.2,17.7,16.7,0.496,0.192,0.188,3.3,9.5,6.4,36.5,2.2,0.9,17.3,26.6,3.3,0.055
Justin Holiday,2012-13,SG,23,9,0,15.8,1.8,5.3,0.333,0.4,1.8,0.25,1.3,3.6,0.375,0.375,0.7,0.9,0.75,0,1.6,1.6,1.7,0.3,0.7,1,0.8,4.7,7.6,0.408,0.333,0.167,0,11.5,5.6,16,1.1,3.3,14.9,19.6,-0.1,-0.042
Ryan Hollins,2012-13,C,28,60,0,11.1,1.2,1.9,0.614,0,0,,1.2,1.9,0.614,0.614,1.1,1.5,0.75,0.8,1.5,2.3,0.2,0.1,0.6,0.7,2.2,3.4,11.3,0.674,0,0.772,9.1,15.7,12.5,2.4,0.5,4.3,22.4,13.6,1.7,0.125
Tyler Honeycutt,2012-13,SF,22,9,0,3.6,0.3,1.2,0.273,0,0.2,0,0.3,1,0.333,0.273,0.2,0.2,1,0.3,0.8,1.1,0.2,0,0.1,0.6,0.2,0.9,1.9,0.337,0.182,0.182,10.5,25.8,18,9.1,0,2.4,29.6,23.4,-0.1,-0.22
Al Horford,2012-13,C,26,74,74,37.2,7.8,14.3,0.543,0,0.1,0.5,7.7,14.2,0.544,0.545,1.8,2.8,0.644,2.6,7.6,10.2,3.2,1.1,1.1,2,2.2,17.4,19.8,0.56,0.006,0.196,8.2,23,15.7,15.3,1.5,2.2,11.3,21.8,8.8,0.153
Dwight Howard,2012-13,C,27,76,76,35.8,6.2,10.7,0.578,0,0.1,0.167,6.2,10.6,0.581,0.579,4.7,9.5,0.492,3.3,9.1,12.4,1.4,1.1,2.4,3,3.8,17.1,19.4,0.573,0.007,0.887,10.4,27.4,19.1,6.6,1.6,4.9,16.6,22.2,7.6,0.134
Josh Howard,2012-13,SF,32,11,4,18.8,2.8,7,0.403,0.5,1.5,0.313,2.4,5.5,0.426,0.435,0.6,1.1,0.583,0.8,2.5,3.3,0.4,0.9,0.3,0.9,1.6,6.7,9.5,0.45,0.208,0.156,4.8,15.4,9.9,3.2,2.5,1.1,10.8,20,0,0.009
Juwan Howard,2012-13,PF,39,7,2,7.3,1.4,2.7,0.526,0,0,,1.4,2.7,0.526,0.526,0.1,0.1,1,0,1.1,1.1,0.9,0,0,0.6,1.3,3,9.9,0.54,0,0.053,0,18.3,9.7,19.8,0,0,17.1,22,0,0.039
Kris Humphries,2012-13,PF,27,65,21,18.3,2.1,4.8,0.448,0,0,0,2.1,4.7,0.451,0.448,1.5,1.9,0.789,1.9,3.7,5.6,0.5,0.2,0.5,0.9,2,5.8,13.6,0.515,0.006,0.397,12.4,23.9,18.1,4.3,0.7,2.1,13.5,16.3,2.7,0.109
Serge Ibaka,2012-13,PF,23,80,80,31.1,5.6,9.7,0.573,0.3,0.7,0.351,5.3,9,0.591,0.586,1.8,2.4,0.749,2.8,4.9,7.7,0.5,0.4,3,1.6,2.7,13.2,19.4,0.612,0.073,0.246,11.1,17,14.2,2.8,0.6,7.4,12.7,18.1,9.4,0.181
Andre Iguodala,2012-13,SG,29,80,80,34.7,5,11,0.451,1.1,3.6,0.317,3.8,7.4,0.515,0.502,1.9,3.4,0.574,1,4.3,5.3,5.4,1.7,0.7,2.6,1.6,13,15.2,0.52,0.327,0.307,3.4,13.5,8.5,22.4,2.5,1.5,17.1,18.8,5.6,0.097
Ersan İlyasova,2012-13,PF,25,73,54,27.6,5.1,11,0.462,1.3,2.9,0.444,3.8,8.1,0.469,0.521,1.7,2.2,0.796,2.1,5,7.1,1.6,0.9,0.5,1,2.5,13.2,18.3,0.552,0.267,0.196,7.9,20.3,13.9,9.6,1.7,1.3,7.9,20.5,6.7,0.159
Kyrie Irving,2012-13,PG,20,59,59,34.7,8.2,18.1,0.452,1.8,4.7,0.391,6.4,13.4,0.474,0.503,4.2,4.9,0.855,0.6,3.1,3.7,5.9,1.5,0.4,3.2,2.5,22.5,21.4,0.553,0.261,0.271,1.8,10.8,6.1,32.7,2.3,0.8,13.8,30.2,5.3,0.125
Royal Ivey,2012-13,SG,31,53,5,13.2,1.2,2.7,0.431,0.7,1.7,0.42,0.5,1.1,0.446,0.559,0.2,0.3,0.563,0.3,0.8,1.1,0.6,0.4,0.1,0.4,1.4,3.2,8.1,0.563,0.611,0.111,2.5,6.8,4.6,6.7,1.7,0.3,11.7,11.3,1,0.066
Jarrett Jack,2012-13,SG,29,79,4,29.7,4.9,10.8,0.452,1,2.6,0.404,3.9,8.3,0.466,0.499,2.1,2.5,0.843,0.3,2.8,3.1,5.6,0.8,0.1,2,1.7,12.9,15.9,0.542,0.237,0.231,1,10.1,5.7,29.9,1.3,0.4,14.3,21,5.6,0.115
Reggie Jackson,2012-13,PG,22,70,0,14.2,2.1,4.6,0.458,0.3,1.5,0.231,1.8,3.2,0.566,0.495,0.7,0.9,0.839,0.3,2.1,2.4,1.7,0.4,0.2,0.8,1.2,5.3,14.2,0.531,0.32,0.191,2.6,15.6,9.6,19.3,1.5,1,13.1,18.6,2.5,0.121
Stephen Jackson,2012-13,SF,34,55,6,19.5,2.2,6,0.373,0.8,3.1,0.271,1.4,2.9,0.481,0.442,0.9,1.3,0.7,0.4,2.4,2.8,1.5,0.7,0.3,1.4,1.6,6.2,8,0.473,0.515,0.212,2.5,13.5,8.3,10.7,1.8,0.9,17.6,18.7,0.3,0.013
Bernard James,2012-13,C,27,46,11,9.9,1.2,2.2,0.515,0,0,0,1.2,2.2,0.525,0.515,0.5,0.9,0.61,1.1,1.7,2.8,0.1,0.3,0.8,0.4,1.4,2.8,14.7,0.541,0.019,0.398,12.9,18.9,16,1.9,1.3,6.5,12.9,13.9,1.2,0.125
Damion James,2012-13,SF,25,2,0,0,0,0,,0,0,,0,0,,,0,0,,0,0.5,0.5,0,0,0,0,0,0,,,,,,,,,,,,,0,
LeBron James,2012-13,PF,28,76,76,37.9,10.1,17.8,0.565,1.4,3.3,0.406,8.7,14.5,0.602,0.603,5.3,7,0.753,1.3,6.8,8,7.3,1.7,0.9,3,1.4,26.8,31.6,0.64,0.188,0.395,4.4,20.8,13.1,36.4,2.4,1.9,12.4,30.2,19.3,0.322
Mike James,2012-13,PG,37,45,23,19.2,2.2,6,0.373,1.1,2.8,0.384,1.2,3.2,0.363,0.461,0.5,0.6,0.793,0.2,1.4,1.6,3.1,0.6,0.1,1.2,2.1,6.1,9.5,0.481,0.461,0.107,1.2,8,4.7,23.7,1.5,0.3,16.2,17.9,0.4,0.024
Antawn Jamison,2012-13,PF,36,76,6,21.5,3.5,7.6,0.464,1.1,3.1,0.361,2.4,4.5,0.535,0.537,1.2,1.8,0.691,1.4,3.3,4.8,0.7,0.4,0.3,0.7,1.6,9.4,15.3,0.561,0.405,0.237,7.5,16.6,12.2,5,0.9,1,7.7,18.7,4.3,0.126
Al Jefferson,2012-13,C,28,78,78,33.1,7.8,15.8,0.494,0,0.2,0.118,7.8,15.6,0.5,0.495,2.1,2.8,0.77,2,7.2,9.2,2.1,1,1.1,1.3,2.2,17.8,20.9,0.522,0.014,0.176,7,25.9,16.3,12,1.6,2.7,7.3,25.3,7.7,0.143
Richard Jefferson,2012-13,SF,32,56,1,10.1,1.1,2.4,0.456,0.3,0.8,0.311,0.9,1.6,0.527,0.507,0.7,0.9,0.717,0.1,1.4,1.5,0.6,0.3,0.1,0.4,0.8,3.1,10.3,0.552,0.331,0.39,1,14.9,8.1,8,1.3,1,12.6,14.4,1,0.081
Jared Jeffries,2012-13,PF,31,38,0,9.2,0.4,1.4,0.296,0,0.1,0,0.4,1.4,0.308,0.296,0.3,0.6,0.522,0.7,0.9,1.6,0.4,0.2,0.2,0.4,1.5,1.2,2.4,0.343,0.037,0.426,8.5,11.4,10,5.6,0.9,1.3,21,10.6,-0.3,-0.042
Charles Jenkins,2012-13,SG-PG,23,59,1,7.5,0.8,2.1,0.405,0,0,0.5,0.8,2,0.403,0.409,0.2,0.4,0.545,0.1,0.4,0.5,0.7,0.3,0,0.4,0.4,1.9,7.5,0.425,0.017,0.182,2,6,4,14.8,1.8,0.4,13.8,15.5,0,-0.005
John Jenkins,2012-13,SG,21,61,2,14.8,2.1,4.8,0.446,0.9,2.3,0.384,1.3,2.6,0.5,0.536,1,1.1,0.843,0.3,1.3,1.5,0.9,0.2,0.2,0.7,0.6,6.1,13,0.576,0.469,0.238,2.2,9.6,6,9.8,0.7,0.8,11,18.7,1.7,0.091
Brandon Jennings,2012-13,PG,23,80,80,36.2,6.2,15.6,0.399,2.2,5.8,0.375,4.1,9.8,0.412,0.468,2.9,3.5,0.819,0.7,2.3,3.1,6.5,1.6,0.1,2.5,1.9,17.5,16.1,0.51,0.37,0.225,2.1,7.2,4.6,29.1,2.2,0.3,12.9,23.7,5.8,0.096
Jonas Jerebko,2012-13,PF,25,49,2,18.2,2.9,6.4,0.449,0.5,1.7,0.301,2.4,4.8,0.502,0.489,1.4,1.8,0.773,1.4,2.4,3.8,0.9,0.8,0.2,0.9,1.8,7.7,15.7,0.531,0.263,0.278,8.6,15.4,11.9,8.1,2.3,0.7,10.6,20.2,2,0.107
Amir Johnson,2012-13,PF,25,81,38,28.7,4.1,7.5,0.554,0.1,0.2,0.385,4.1,7.3,0.558,0.559,1.7,2.3,0.727,2.8,4.7,7.5,1.5,1,1.4,1.4,3.7,10,17.3,0.591,0.021,0.309,11.4,20,15.6,8.7,1.8,3.8,14.5,16.1,7.3,0.151
Chris Johnson,2012-13,C,27,30,0,9.5,1.6,2.5,0.64,0,0,,1.6,2.5,0.64,0.64,0.7,1.1,0.618,0.7,1.3,2,0.3,0.2,0.9,0.4,1.6,3.9,18.4,0.65,0,0.453,7.8,16.6,12.1,4.9,1.3,7.6,12.6,16.2,1,0.176
Chris Johnson,2012-13,SF,22,8,0,12.8,1.4,3.1,0.44,0.8,2.3,0.333,0.6,0.9,0.714,0.56,0.1,0.3,0.5,0.6,0.8,1.4,0.3,0.5,0,0.4,0.6,3.6,10.7,0.56,0.72,0.08,5.7,7.1,6.4,3.1,2.1,0,10.4,13.1,0.2,0.112
Ivan Johnson,2012-13,PF,28,69,5,15,2.7,5.2,0.52,0,0.2,0.077,2.7,5,0.536,0.521,1.2,1.9,0.618,1.1,2.8,3.9,0.7,0.8,0.2,1,1.9,6.6,15.7,0.546,0.037,0.368,8.5,20.7,14.7,7.4,2.8,1,14.7,21.7,2.3,0.106
James Johnson,2012-13,SF,25,54,11,16.3,2.2,5.2,0.413,0,0.4,0.095,2.1,4.9,0.439,0.417,0.7,1.2,0.597,0.9,1.8,2.7,1.1,0.8,0.9,1.3,1.8,5.1,10.2,0.442,0.074,0.237,6.2,12.9,9.5,10.2,2.4,4.5,17.9,19.3,-0.5,-0.028
Joe Johnson,2012-13,SG,31,72,72,36.7,6.2,14.6,0.423,2.1,5.5,0.375,4.1,9.1,0.452,0.493,1.8,2.2,0.82,0.7,2.3,3,3.5,0.7,0.2,1.7,1.4,16.3,14.1,0.521,0.375,0.153,2.4,7.4,4.9,16.7,1,0.4,9.9,21.7,5.1,0.092
Orlando Johnson,2012-13,SG,23,51,0,12.1,1.4,3.5,0.4,0.7,1.8,0.383,0.7,1.7,0.419,0.5,0.5,0.6,0.719,0.4,1.8,2.2,0.9,0.2,0.2,0.6,1,4,11.4,0.523,0.522,0.178,3.7,15.9,9.9,12.5,0.9,1.1,13,16.4,1.5,0.115
Wesley Johnson,2012-13,SF,25,50,21,19.1,3.2,7.9,0.407,1,3.1,0.323,2.2,4.8,0.461,0.47,0.5,0.7,0.771,0.4,2,2.5,0.7,0.4,0.4,1,1.1,8,10.3,0.485,0.391,0.088,2.5,12.4,7.3,5.9,1.2,1.4,10.4,21.4,0,0
Darius Johnson-Odom,2012-13,SG,23,4,0,1.5,0,1,0,0,0.3,0,0,0.8,0,0,0,0,,0.3,0.8,1,0.3,0,0,0,0,0,-6.7,0,0.25,0,18.9,53.7,36.7,21.7,0,0,0,29.7,-0.1,-0.439
Dahntay Jones,2012-13,SF,32,78,19,13,1.1,2.8,0.369,0.1,0.6,0.224,0.9,2.2,0.41,0.394,1.1,1.4,0.77,0.3,1,1.3,0.6,0.3,0.1,0.5,1.5,3.4,6.4,0.482,0.221,0.509,2.7,8.4,5.6,6.7,1.1,0.5,12.3,14,0.6,0.026
DeQuan Jones,2012-13,SF,22,63,17,12.7,1.5,3.5,0.436,0.1,0.6,0.257,1.4,2.9,0.47,0.456,0.5,0.8,0.667,0.3,1.4,1.7,0.3,0.3,0.3,0.5,0.9,3.7,8.4,0.485,0.161,0.234,2.4,12.4,7.4,3,1.2,2.1,11.1,15.3,0.1,0.007
